age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
28,3,614113,10,5,0,4,2,0,0,0,30,38,0
30,3,209432,9,2,0,5,4,0,0,0,40,38,0
23,3,227594,8,4,6,3,4,0,0,0,40,38,0
19,3,40425,10,4,11,1,4,0,0,0,28,38,0
73,3,157248,9,6,0,1,4,0,0,0,20,38,0
42,3,336643,11,5,9,4,4,0,0,0,40,38,0
36,3,245090,10,2,2,0,4,1,3137,0,50,7,0
42,3,572751,1,2,2,0,4,1,0,0,40,26,0
17,3,134480,7,4,8,3,4,0,0,0,25,38,0
23,8,502633,13,2,14,0,4,1,0,0,40,38,0
55,8,142642,9,3,14,4,2,0,0,0,40,38,0
26,3,133373,10,4,11,3,4,1,0,0,42,38,0
19,3,179422,9,4,7,1,4,0,0,0,35,38,0
31,6,113129,10,4,7,3,4,0,0,0,65,38,0
39,3,103323,13,4,3,1,4,1,0,1669,40,38,0
35,5,169426,12,2,2,0,4,1,0,0,40,38,0
58,1,160586,9,2,4,0,4,1,0,0,40,38,0
21,3,113106,9,4,11,2,4,0,0,0,19,38,0
28,3,114158,13,4,9,3,4,0,0,0,15,38,0
43,3,96102,14,3,3,1,4,1,0,0,50,38,0
41,5,219869,10,6,4,4,4,1,0,0,40,38,0
19,3,207173,9,5,0,4,4,0,0,0,30,38,0
40,3,54102,10,0,11,1,4,0,0,0,20,38,0
61,5,45795,9,2,0,5,4,0,0,0,36,38,0
26,1,214215,7,2,7,2,4,1,0,0,50,38,0
24,1,134181,13,4,9,3,4,0,0,0,50,38,0
48,3,232145,9,0,6,1,4,1,0,0,40,38,0
25,3,217006,7,2,6,0,4,1,0,0,40,38,0
38,3,470663,13,4,3,1,4,1,0,0,50,38,0
38,1,338611,10,4,0,3,4,0,0,0,40,38,0
46,6,314770,10,0,0,4,4,0,0,0,48,38,0
26,3,163747,13,4,11,1,4,0,0,0,55,38,0
46,1,192235,7,2,5,0,2,1,0,0,40,38,0
35,3,129573,9,2,13,0,4,1,0,0,65,38,0
27,3,193898,13,0,3,1,4,1,0,0,52,38,0
52,5,92469,10,0,9,1,4,0,0,0,32,38,0
43,3,208613,13,5,12,1,4,1,0,0,40,38,0
45,3,182703,14,0,0,1,0,0,0,0,36,38,0
25,3,222539,6,4,13,1,4,1,2597,0,50,38,0
39,5,199753,13,2,7,0,4,1,0,0,60,38,0
40,3,33895,9,0,12,1,4,0,0,0,40,38,0
38,3,93140,9,5,6,4,2,0,0,0,28,38,0
48,3,349986,11,3,9,1,4,1,0,0,40,38,0
33,3,176711,13,2,4,0,4,1,0,0,40,8,0
27,3,215873,9,4,6,3,2,1,0,0,40,38,0
49,3,191320,9,0,7,1,4,0,0,0,24,38,0
42,3,159911,9,2,7,5,4,0,0,0,24,38,0
55,5,53566,16,0,3,1,4,0,0,0,30,38,0
42,3,117319,9,2,2,0,4,1,0,1672,40,38,0
30,6,193380,13,4,9,2,4,1,0,0,35,38,0
36,3,86643,8,2,6,0,4,1,0,0,48,38,0
42,5,89942,10,2,2,0,4,1,0,0,40,38,0
56,5,183081,10,2,11,0,4,1,0,0,45,38,0
42,3,63596,9,0,7,1,4,0,0,0,30,38,0
42,3,210525,14,4,3,1,4,1,0,0,40,38,0
57,3,220871,4,6,6,4,2,0,0,0,40,38,0
35,3,103605,7,2,4,0,4,1,0,0,40,38,0
45,3,105431,9,0,4,4,2,0,0,0,39,38,0
70,8,262502,10,2,14,0,4,1,0,1844,24,38,0
36,3,300829,12,0,0,4,4,0,0,0,42,38,0
28,3,109494,10,2,0,0,4,1,0,1485,40,38,0
49,3,50282,10,0,6,1,4,1,3325,0,45,38,0
32,3,153963,9,0,7,4,4,0,0,0,35,38,0
20,3,219262,7,4,2,1,4,1,0,0,60,38,0
24,3,285432,9,4,3,3,4,1,0,0,40,38,0
23,3,260019,4,4,4,4,3,1,0,0,36,25,0
27,3,76978,9,4,7,3,2,0,0,0,40,38,0
41,3,198316,10,4,2,1,4,1,0,0,50,23,0
43,3,33331,13,2,11,0,4,1,0,0,55,38,0
33,3,171468,10,2,2,5,4,0,0,0,40,38,0
33,3,40681,10,4,9,1,4,0,3674,0,16,38,0
51,3,189551,9,0,2,3,2,1,0,0,40,38,0
47,1,191389,9,0,0,4,4,0,0,0,35,38,0
36,0,212465,13,2,0,0,4,1,0,0,40,38,0
49,3,178160,12,6,11,1,4,0,0,0,40,10,0
42,3,91453,13,0,11,4,4,0,0,0,50,38,0
37,3,173586,4,4,7,3,2,1,0,0,56,38,0
73,5,110102,9,6,4,1,4,1,0,1668,77,38,0
21,3,185357,9,4,0,1,4,1,0,0,50,38,0
22,3,194829,13,4,3,1,4,1,0,0,30,38,0
28,3,129460,11,2,5,5,4,0,0,0,30,6,0
45,5,285335,4,2,2,0,4,1,0,0,10,38,0
41,5,355918,13,5,2,1,4,1,0,0,35,38,0
33,3,92865,10,4,0,3,4,0,0,0,40,38,0
25,3,281209,9,2,13,0,4,1,0,0,40,38,0
35,3,48404,9,4,11,3,4,0,0,0,40,38,0
37,3,468713,10,2,0,0,4,1,0,0,40,38,0
22,3,234970,10,4,7,3,2,0,0,0,40,41,0
45,5,256866,10,2,11,0,4,1,5013,0,40,38,0
29,3,274969,9,4,2,4,4,0,0,0,42,38,0
17,3,220384,7,4,0,3,4,1,0,0,15,38,0
51,3,263836,9,6,5,1,4,1,0,0,30,38,0
26,3,158333,3,4,13,1,4,1,0,0,40,3,0
42,0,37997,13,2,3,0,4,1,0,0,40,38,0
30,3,315203,4,4,7,1,4,0,0,0,30,5,0
57,3,279340,4,6,7,4,2,0,0,0,29,38,0
61,3,180418,9,2,13,0,4,1,0,0,40,38,1
53,3,157059,9,2,0,0,4,1,0,0,50,38,0
51,3,240988,7,2,6,0,1,1,0,0,40,29,0
36,3,130200,9,0,6,4,4,1,0,0,40,38,0
53,3,81794,9,2,11,5,4,0,0,0,40,38,0
68,4,505365,13,5,11,4,4,1,0,0,70,1,0
25,3,147804,9,2,13,0,4,1,0,0,60,38,0
35,3,32528,9,2,5,0,4,1,0,0,45,38,0
18,3,34125,7,4,7,3,4,0,0,0,10,38,0
52,5,162381,9,0,11,1,4,1,0,0,40,38,0
37,3,202683,10,4,12,1,4,1,0,0,35,38,0
32,3,202729,9,2,13,3,4,1,0,0,40,38,0
38,3,279315,9,4,7,3,2,1,0,0,40,38,0
32,5,33124,13,4,2,1,4,0,0,0,35,38,0
26,3,189238,5,4,7,3,4,0,0,0,38,7,0
39,0,30916,10,2,3,0,4,1,0,1902,50,38,1
65,3,255386,9,4,2,2,1,1,0,0,40,0,0
29,3,213152,7,0,2,1,4,1,0,0,52,38,0
39,3,190987,11,0,0,4,4,0,0,0,50,38,0
60,3,325971,9,2,6,0,4,1,7688,0,40,38,1
34,3,113364,12,2,7,0,4,1,0,0,35,38,0
44,5,53956,13,2,3,0,4,1,3137,0,40,38,0
41,3,82393,10,4,2,3,1,1,0,0,40,38,0
34,6,103371,11,4,0,4,4,0,0,0,40,38,0
29,3,255187,10,4,12,4,2,0,0,0,40,38,0
51,3,136224,13,0,0,1,4,0,0,0,40,38,0
40,3,404573,10,4,11,1,4,0,0,0,44,38,0
36,3,199947,10,0,6,3,4,0,0,0,30,38,0
49,1,31339,9,2,2,0,4,1,0,0,40,38,0
33,3,393702,11,0,9,4,4,0,0,0,40,38,0
41,0,73070,14,4,9,2,4,0,0,0,40,38,0
44,3,111483,9,4,0,3,4,1,0,1504,50,38,0
22,8,129767,12,4,14,3,4,0,0,0,5,38,0
32,3,263908,13,2,9,0,4,1,0,0,40,38,0
36,3,229180,10,0,2,4,4,0,0,0,40,4,0
44,3,26669,11,6,3,4,4,0,0,0,30,38,0
24,3,456430,9,2,2,0,4,1,0,0,50,38,0
52,1,266138,11,2,3,0,4,1,0,0,35,38,0
31,3,198452,13,4,0,3,4,0,0,0,40,38,0
18,3,40829,7,4,11,2,0,0,0,0,25,38,0
20,0,163205,11,4,0,3,4,0,0,0,36,38,0
29,3,154411,11,4,12,3,4,1,0,0,40,38,0
37,3,166744,9,0,7,4,4,0,0,0,12,38,0
31,4,49923,9,2,3,0,4,1,0,0,40,38,0
43,3,170230,9,5,0,4,4,0,0,0,40,38,0
42,3,47012,13,2,13,0,4,1,0,0,40,38,0
18,3,92112,9,4,7,3,4,0,0,0,30,38,0
24,3,33551,10,0,0,1,4,1,0,0,50,38,0
21,3,260617,6,2,6,0,4,1,0,0,36,38,0
36,5,90159,10,2,7,5,4,0,0,0,40,38,0
64,3,203783,9,6,0,4,4,0,0,0,8,38,0
35,3,148581,9,2,2,0,4,1,0,1740,40,38,0
32,3,193260,10,2,6,0,1,1,0,0,40,29,0
60,4,123552,4,2,3,0,4,1,0,0,55,20,0
60,5,35649,13,2,2,0,4,1,0,0,40,38,0
64,0,168854,10,6,3,1,4,0,0,0,25,38,0
62,3,35783,10,2,13,0,4,1,0,0,60,38,0
23,3,162282,10,4,5,1,4,1,0,0,25,38,0
59,3,151616,14,2,9,0,4,1,0,0,55,38,0
42,3,194636,13,2,3,0,4,1,0,0,40,38,0
38,3,48093,9,2,5,0,4,1,0,0,40,38,0
62,3,201928,9,6,2,4,2,0,0,0,40,38,0
33,3,226267,12,2,11,0,4,1,0,0,40,25,0
52,3,164473,9,2,7,5,4,0,0,0,38,38,0
64,4,115931,9,2,13,0,4,1,0,0,50,38,0
47,3,202856,10,0,0,1,4,0,0,0,36,38,0
25,3,182866,9,4,5,3,4,1,0,0,40,38,0
90,3,347074,10,4,0,3,4,0,0,1944,12,38,0
34,3,198693,6,4,7,1,4,1,0,0,30,38,0
35,3,172186,10,4,2,3,4,1,0,0,40,38,0
24,3,214542,10,4,2,3,4,1,0,0,60,1,0
19,3,237848,10,4,7,3,4,1,0,0,3,38,0
32,3,185410,9,4,0,1,4,0,0,0,40,38,0
37,3,220696,9,2,0,0,4,1,0,0,40,38,0
28,3,59335,13,2,0,2,4,0,0,0,15,38,0
46,3,332355,10,2,0,0,4,1,0,0,40,38,0
30,6,234824,9,2,7,5,4,0,0,0,72,38,0
54,3,327769,10,0,2,1,4,1,0,0,40,38,0
30,3,238186,9,2,6,2,4,1,0,2057,48,38,0
42,5,248876,10,0,2,4,4,1,0,0,55,38,0
41,6,539019,10,4,4,1,2,1,0,0,40,38,0
59,3,193568,9,0,6,3,4,0,0,0,40,38,0
42,6,214781,13,4,9,4,4,1,0,1876,38,38,0
29,5,181466,9,2,11,0,4,1,0,0,35,38,0
23,3,117767,9,4,7,3,4,1,0,0,35,38,0
28,3,150025,9,2,7,0,4,1,0,0,40,32,0
60,5,193038,10,2,4,0,4,1,0,0,15,38,0
42,3,104647,9,0,7,1,4,1,0,0,40,38,0
33,1,318921,9,0,13,1,4,0,0,0,35,38,0
37,3,187748,10,2,2,0,4,1,0,0,40,38,0
26,3,196899,12,5,2,1,3,0,0,0,40,38,0
42,5,111971,9,2,13,0,4,1,0,0,45,38,0
38,3,23892,9,2,6,5,4,0,0,0,40,38,0
36,5,294672,13,2,3,5,4,0,0,0,40,38,0
53,4,135643,13,2,0,5,1,0,0,0,50,34,0
29,3,166210,9,0,5,3,4,1,0,0,50,38,0
56,5,357118,13,4,3,1,4,0,0,0,60,38,0
32,3,118161,9,2,10,0,4,1,0,0,40,38,0
57,3,207604,4,6,7,1,4,0,0,0,40,38,0
26,3,391349,13,4,11,1,4,0,0,0,45,38,0
42,3,150568,10,0,3,4,4,0,0,0,45,38,0
41,5,49156,16,4,9,1,4,1,0,0,30,38,0
46,3,182862,13,2,3,0,4,1,0,0,32,38,0
49,3,195727,13,2,3,0,4,1,0,0,40,38,0
24,0,59948,9,4,9,4,2,0,0,0,40,38,0
43,3,168412,9,2,11,2,4,0,0,0,44,30,0
71,1,303860,14,6,3,1,4,1,2050,0,20,38,0
24,3,217961,10,4,6,1,4,1,0,0,40,38,0
56,3,91545,6,0,0,4,2,0,0,0,36,38,0
31,3,247444,11,2,6,0,4,1,0,0,40,3,0
23,3,386705,10,4,0,3,4,1,0,0,24,38,0
21,3,112137,10,4,9,2,1,0,0,0,20,34,0
20,5,112137,10,4,9,2,1,0,0,0,20,34,0
50,4,177487,9,2,11,5,4,0,0,0,30,38,0
42,3,270324,9,2,2,0,2,1,0,0,40,22,0
61,3,107438,4,2,13,0,2,1,0,1651,40,38,0
22,3,71009,12,4,0,1,1,0,0,0,40,29,0
18,3,184101,7,4,4,3,4,1,0,0,6,38,0
53,3,227475,13,0,11,1,4,0,0,0,40,38,0
34,3,158688,10,2,9,0,4,1,0,0,45,38,0
21,3,33884,10,4,0,1,4,0,0,0,40,38,0
18,3,83451,9,4,7,3,4,0,0,0,30,38,0
37,3,134088,12,4,0,1,4,0,0,0,40,38,0
46,1,377622,9,2,7,0,4,1,0,0,40,38,0
43,1,598995,13,0,9,4,2,0,0,0,42,38,0
40,3,43711,9,4,6,1,4,1,0,0,45,38,0
34,3,118941,7,4,7,1,4,0,0,0,40,20,0
39,3,248445,3,2,5,0,4,1,0,0,40,25,0
22,3,314525,13,4,9,1,4,1,0,0,40,38,0
27,1,332249,9,4,4,3,4,1,0,0,40,38,0
23,3,235722,10,4,7,1,4,1,0,0,20,38,0
59,4,133201,3,2,4,0,4,1,0,0,40,21,0
47,5,148169,9,2,2,0,4,1,0,0,40,38,0
45,3,190115,12,0,3,4,4,1,0,0,40,38,0
21,3,109667,10,4,7,3,4,1,0,0,40,38,0
45,3,145637,10,0,0,4,4,0,0,0,48,38,0
26,3,373553,10,2,0,5,4,0,0,0,42,38,0
17,3,286960,7,4,9,3,4,1,0,0,40,38,0
18,3,353358,10,4,7,3,4,1,0,0,16,38,0
34,6,117503,13,2,0,0,4,1,0,0,20,21,0
28,3,251905,13,2,9,0,4,1,0,0,50,38,0
45,6,231013,13,0,10,1,4,1,0,0,40,38,0
24,1,289886,7,4,7,1,1,1,0,0,45,38,0
22,6,52262,13,2,9,0,4,1,0,0,20,8,0
18,3,166224,9,4,7,3,4,0,0,0,20,38,0
37,3,139770,9,4,0,1,4,0,0,0,35,38,0
35,3,181353,10,2,11,0,4,1,0,0,50,38,0
62,5,210064,10,6,9,4,4,1,0,0,20,38,0
33,3,171876,10,0,7,4,4,0,0,0,40,38,0
46,4,218890,9,0,7,1,4,0,0,0,60,38,0
48,3,192161,13,0,5,1,4,1,0,0,43,38,0
73,3,242769,9,2,6,0,4,1,3471,0,40,8,0
47,5,160131,10,0,2,1,4,1,0,0,40,38,0
20,3,236592,7,4,11,3,4,0,0,0,25,38,0
49,1,199378,9,2,10,0,4,1,0,0,40,38,0
34,3,34080,11,2,2,0,4,1,0,0,40,8,0
59,3,90290,10,2,9,0,4,1,0,0,34,38,0
82,3,152148,4,2,5,0,4,1,0,0,2,38,0
17,1,246308,7,4,9,3,4,0,0,0,20,32,0
22,3,65225,6,4,7,3,4,0,0,0,40,38,0
22,3,537222,13,4,11,1,4,1,0,0,25,38,0
37,3,49687,13,0,2,1,4,1,0,1980,40,38,0
37,3,387430,10,2,0,0,4,1,0,0,37,38,0
46,3,35406,4,5,7,1,4,0,0,0,32,38,0
40,3,197609,10,4,3,1,4,0,0,1340,40,38,0
29,3,260645,10,4,11,3,4,0,0,0,40,38,0
27,3,312939,7,4,5,3,4,1,0,0,40,38,0
46,3,185673,9,0,13,1,4,1,0,0,40,38,0
55,5,179715,6,2,2,0,4,1,0,0,18,38,0
52,5,165278,11,2,3,0,4,1,0,0,40,38,0
30,6,54318,7,2,13,0,4,1,0,0,40,38,0
23,3,202344,13,4,9,3,4,0,0,0,40,38,0
51,3,104748,10,2,3,0,4,1,0,0,45,38,0
34,3,154874,9,4,6,1,4,1,4416,0,30,38,0
30,3,100734,10,2,0,5,4,0,0,0,40,38,0
37,3,291251,9,0,6,1,4,0,0,0,40,38,0
35,0,105527,9,0,3,4,4,0,0,0,40,38,0
67,5,40021,9,2,4,0,4,1,0,0,35,38,0
38,6,87282,11,4,0,4,1,0,0,0,40,38,0
36,3,134367,9,0,7,3,4,0,0,0,30,38,0
35,0,185053,13,4,9,3,4,0,0,0,40,38,0
47,0,27067,9,0,0,1,4,0,0,0,40,38,0
31,5,156890,4,2,2,0,4,1,0,0,40,38,0
45,5,40666,11,2,4,0,4,1,2885,0,60,38,0
33,0,207723,14,4,9,1,1,1,0,0,40,41,0
24,3,311311,13,4,6,1,4,1,0,0,65,38,0
40,1,180123,9,3,4,3,2,1,0,0,40,38,0
19,1,43921,10,4,6,1,4,1,0,0,40,38,0
34,3,509364,9,2,2,0,4,1,0,0,40,38,0
35,3,149347,9,4,2,1,4,1,0,0,70,38,0
55,3,750972,4,2,2,0,4,1,0,0,41,38,0
31,3,164243,10,2,2,0,4,1,0,1579,40,38,0
32,3,372317,5,5,7,4,4,0,0,0,23,25,0
28,3,134890,13,4,3,3,4,1,0,0,40,38,0
34,5,41210,9,2,4,0,4,1,0,0,60,38,0
51,4,139127,10,0,3,4,4,0,0,0,50,38,0
23,1,144165,13,4,9,3,0,1,0,0,30,38,0
24,3,278130,9,4,2,3,4,1,0,0,40,38,0
29,3,269786,9,2,2,0,4,1,0,0,40,38,0
41,3,170685,10,0,11,4,4,1,0,0,46,38,0
34,3,175856,13,2,3,0,4,1,3103,0,55,38,1
40,3,101593,13,2,9,0,4,1,0,0,50,38,0
57,5,123778,9,2,11,0,4,1,0,0,48,38,0
38,5,203836,3,4,13,1,4,1,0,0,40,38,0
55,3,256953,9,6,6,4,2,0,0,0,44,38,0
43,3,331649,13,2,13,0,4,1,0,0,45,38,0
28,3,143582,9,3,7,1,1,0,0,0,40,34,0
31,3,279680,10,2,5,0,4,1,0,0,45,38,0
51,5,421132,10,2,2,0,4,1,0,0,40,38,0
44,5,38876,9,2,4,0,4,1,0,0,40,38,0
43,3,111829,11,4,9,1,4,0,0,0,40,38,0
42,3,180019,9,4,7,1,4,0,0,0,65,38,0
27,8,105189,9,4,14,3,4,1,0,0,40,10,0
62,1,33365,9,6,7,1,4,0,0,0,40,1,0
40,8,141583,13,4,14,4,2,0,0,0,35,38,0
40,3,269168,9,2,6,0,1,1,0,0,40,41,0
71,1,365996,13,6,9,4,4,0,0,0,6,38,0
38,3,123031,9,2,0,0,1,1,0,0,48,37,0
17,3,163494,6,4,11,3,4,1,0,0,30,38,0
31,0,40909,10,2,12,0,2,1,0,0,40,38,0
26,3,214069,9,5,4,1,4,1,0,0,40,38,0
31,3,236543,3,2,5,0,4,1,0,0,40,25,0
34,3,143699,9,2,11,5,4,0,0,0,15,38,0
21,0,169003,8,4,0,3,2,1,0,0,25,38,0
33,3,142675,13,4,5,1,4,1,0,0,30,38,0
20,3,188409,10,4,13,1,4,1,0,0,60,38,0
30,3,158420,13,4,6,1,4,1,0,0,25,38,0
54,3,87205,9,5,0,1,4,0,0,0,45,38,0
65,3,183544,5,6,11,1,4,0,0,0,38,38,0
35,3,148903,9,0,11,4,4,0,0,0,40,38,0
40,3,193459,12,5,6,1,4,1,0,0,40,27,0
48,3,28497,9,2,2,0,4,1,0,0,40,38,0
22,3,130356,10,4,6,3,4,1,0,0,48,38,0
53,3,132304,10,0,0,2,4,0,0,0,40,38,0
28,3,166481,4,2,5,0,3,1,0,2179,40,32,0
25,3,193773,9,4,7,1,2,0,0,0,35,38,0
23,3,54012,9,2,13,0,4,1,0,0,60,38,0
19,3,166153,9,4,11,3,4,0,0,0,30,38,0
32,3,158242,13,4,9,1,4,0,0,0,40,38,0
38,1,200153,12,4,9,1,4,1,0,0,40,38,0
19,3,229516,4,4,6,2,4,1,0,0,40,38,0
27,3,22422,10,4,11,2,4,1,0,0,40,38,0
38,3,298871,9,2,13,0,1,1,0,0,40,2,0
44,3,107218,13,2,3,0,1,1,0,0,40,38,0
55,1,173090,14,6,9,4,4,0,0,0,45,38,0
33,3,60567,9,2,2,0,4,1,3411,0,40,38,0
48,3,148254,9,2,5,5,4,0,0,0,16,38,1
25,3,31350,9,4,5,1,4,1,0,0,60,8,0
17,3,209650,6,4,7,3,4,1,0,0,15,38,0
57,0,192258,10,0,0,3,4,1,0,0,40,38,0
31,3,47296,10,2,0,5,4,0,0,1740,20,38,0
52,3,148509,6,3,9,2,1,1,0,0,45,41,0
30,3,374454,9,0,13,3,2,1,0,0,40,38,0
43,3,102895,10,0,9,1,4,1,0,0,40,38,0
45,3,168038,13,2,3,0,4,1,0,0,32,38,0
46,1,247053,14,2,9,0,4,1,0,0,40,38,1
22,3,27881,9,2,4,0,4,1,0,0,45,38,0
60,1,202473,11,2,7,0,4,1,0,0,40,38,0
35,3,328466,5,2,7,0,4,1,0,0,40,25,0
54,3,205337,9,2,6,0,4,1,0,0,45,38,0
31,5,265807,11,2,3,0,4,1,3137,0,50,38,0
28,3,164575,10,2,0,0,4,1,0,0,40,38,0
26,3,229523,9,2,6,5,4,0,0,0,56,38,0
52,5,100480,9,0,2,1,4,1,0,0,44,38,0
54,3,96792,9,6,7,4,4,0,0,0,32,38,0
44,8,210875,7,0,14,1,2,0,0,0,40,38,0
42,3,377322,11,2,6,0,2,1,0,0,40,38,0
46,6,72506,9,2,7,5,2,0,0,0,40,38,0
30,5,33308,9,4,2,1,4,1,0,0,40,38,0
29,5,394356,9,2,4,0,4,1,0,0,40,38,0
40,6,119578,13,4,9,4,4,0,0,0,20,38,0
51,5,381769,9,2,4,0,4,1,0,0,50,38,0
31,3,252210,3,4,7,3,4,1,0,0,40,25,0
22,3,252355,9,4,7,1,4,1,0,0,27,38,0
59,3,157305,1,4,6,1,4,1,0,0,40,5,0
70,3,221603,10,6,11,1,4,0,0,0,34,38,0
36,6,25806,16,2,9,0,1,1,0,0,40,2,0
41,3,154194,9,4,11,3,4,0,0,0,40,38,0
22,3,206815,9,4,11,4,4,0,0,0,40,28,0
40,0,219240,9,0,0,4,4,0,0,0,22,38,0
23,3,34918,13,4,0,1,4,0,0,0,15,38,0
36,3,110998,14,6,12,4,1,0,0,0,40,18,0
38,3,175441,9,4,5,1,2,1,0,0,40,38,0
26,3,192022,13,4,7,2,4,0,0,0,40,38,0
28,3,430084,9,0,7,3,2,1,0,0,35,38,0
43,3,190885,4,6,7,4,4,0,0,0,38,25,0
20,3,104981,9,4,11,1,4,1,0,0,40,38,0
71,4,45741,13,2,11,0,4,1,20051,0,30,38,1
26,3,248612,13,4,9,3,4,1,0,0,30,38,0
49,3,248145,9,2,2,2,4,1,0,0,40,26,0
57,5,192869,9,2,4,0,4,1,0,0,72,38,0
19,3,203319,7,4,11,3,4,1,0,0,30,38,0
17,3,108909,9,4,11,3,4,0,0,0,20,38,0
32,3,187936,6,4,2,1,2,0,0,0,50,38,0
51,3,99316,8,0,13,4,4,1,0,0,50,38,0
35,3,236910,13,2,3,0,4,1,0,0,60,38,0
31,3,229636,2,2,6,0,4,1,0,2042,40,25,0
40,3,191544,9,4,7,1,4,0,0,0,35,38,0
34,3,48014,13,5,3,1,4,0,0,0,35,38,0
20,3,218343,9,4,7,3,4,0,0,0,25,38,0
62,3,122033,9,6,0,1,4,0,0,0,38,38,0
47,3,106942,4,5,7,1,4,0,0,0,38,38,0
25,3,108317,13,4,3,1,4,1,0,0,40,38,0
20,3,33644,9,4,0,3,4,0,0,0,30,38,0
31,1,102130,14,2,9,0,4,1,0,0,45,38,0
28,3,54670,12,4,11,1,4,0,0,0,40,41,0
31,1,80058,9,4,6,3,4,1,0,0,64,38,0
46,3,31411,7,2,7,5,4,0,0,0,40,41,0
27,3,138705,9,2,2,0,4,1,0,0,53,38,0
36,3,228652,10,0,6,3,3,1,0,0,40,25,0
26,3,335533,9,4,2,3,4,1,0,0,20,38,0
33,0,198827,9,4,2,3,4,1,0,0,40,38,0
18,3,211683,8,4,5,3,4,1,0,0,20,38,0
24,3,36011,10,2,11,0,4,1,0,2057,45,38,0
45,3,96100,4,2,6,0,2,1,0,0,40,38,0
25,3,158734,9,4,0,1,4,0,0,0,45,38,0
21,3,107882,12,4,7,3,4,0,0,0,9,38,0
22,3,416165,10,4,11,4,4,0,0,0,32,38,0
38,3,252947,10,2,5,0,2,1,0,0,40,38,0
60,3,175273,9,6,6,4,4,0,0,0,40,38,0
27,3,170148,13,4,12,3,4,0,0,0,28,38,0
46,5,154083,14,4,3,1,4,1,0,0,25,38,0
17,8,103851,7,4,14,3,4,0,0,0,45,38,0
31,3,112627,9,2,13,0,0,1,0,0,40,38,0
65,3,192133,9,2,2,0,4,1,2290,0,40,11,0
26,3,117833,13,4,3,1,4,0,0,1669,50,38,0
35,3,139364,13,2,5,0,4,1,0,0,45,38,0
64,4,307786,2,2,11,0,4,1,0,0,20,38,0
28,3,211184,10,4,11,1,4,0,0,0,50,38,0
49,3,124604,9,0,0,1,4,1,0,0,32,38,0
46,5,225065,13,5,7,4,4,0,0,0,45,26,0
41,3,288679,9,2,2,0,4,1,0,0,40,38,0
42,3,118652,12,2,12,0,4,1,0,0,40,38,0
21,3,123727,9,4,3,2,4,0,0,0,40,38,0
34,3,187251,9,0,9,4,4,0,0,0,25,38,0
25,3,339324,13,4,12,1,4,1,0,0,40,38,0
44,3,162643,9,4,0,1,4,0,0,0,43,38,0
45,5,176814,11,2,11,0,4,1,3411,0,40,38,0
35,3,63509,11,2,2,0,4,1,0,0,50,38,0
32,3,116539,13,2,3,0,4,1,0,1887,55,38,1
48,3,182715,9,2,11,0,4,1,0,0,48,38,0
30,3,108023,10,2,2,0,4,1,0,0,40,38,0
20,3,139715,9,4,2,4,2,0,0,0,40,38,0
41,1,180096,13,2,9,0,4,1,0,0,35,38,0
61,3,35649,10,2,7,0,4,1,0,0,6,38,0
57,5,50791,11,2,3,0,4,1,0,0,20,38,0
40,1,34540,14,0,9,4,4,0,0,0,44,38,0
31,3,174201,12,2,3,0,4,1,0,0,40,38,0
32,6,203849,4,2,5,0,4,1,0,0,19,38,0
32,0,386877,11,4,12,3,2,1,4650,0,40,38,0
27,3,151382,9,4,3,3,4,1,0,0,40,38,0
24,1,150084,10,5,10,1,4,1,0,0,60,38,0
43,1,115511,10,2,4,0,4,1,0,2002,40,38,0
23,3,353542,13,4,9,1,4,0,0,0,8,38,0
31,1,101761,13,4,9,1,4,0,0,0,40,38,0
27,3,205145,9,2,6,0,4,1,0,0,40,38,0
32,3,27207,6,4,2,1,4,1,0,0,50,38,0
42,3,235700,9,0,5,1,4,0,0,0,40,38,0
63,3,158609,11,6,0,4,4,0,0,0,8,38,0
23,3,257683,13,4,9,3,4,1,0,0,40,38,0
24,3,498349,13,4,13,4,2,0,0,0,40,38,0
27,3,130386,10,4,7,3,4,0,0,0,40,38,0
21,3,366929,9,2,11,5,4,0,0,0,38,38,0
21,3,124589,9,4,11,3,4,0,0,0,40,38,0
22,3,333838,10,4,7,1,4,1,0,0,40,38,0
51,3,348099,9,4,6,1,4,0,0,1590,40,38,0
46,3,110457,9,0,2,4,4,1,0,0,40,38,0
83,8,29702,4,2,14,0,4,1,0,0,20,38,0
48,3,240917,7,5,7,1,2,0,0,0,35,38,0
27,3,189565,9,2,3,3,4,1,0,0,40,38,0
29,3,271579,6,4,2,1,4,1,0,0,40,25,0
28,3,241607,9,4,4,1,4,1,0,0,40,38,0
28,3,183802,9,2,13,0,4,1,0,0,55,38,0
62,0,177295,9,6,0,4,4,0,0,0,40,38,0
33,5,37232,11,0,2,1,4,1,10520,0,80,38,1
34,3,159303,14,4,9,3,4,0,0,0,30,38,0
53,5,196328,9,2,3,0,2,1,0,0,45,38,1
34,3,153927,9,2,2,0,4,1,0,0,40,38,0
20,3,70076,10,4,6,3,4,0,0,0,40,38,0
25,3,252752,9,4,7,4,4,0,0,0,40,38,0
45,3,187033,9,2,2,0,4,1,0,2051,40,38,0
27,3,360097,9,4,5,1,2,1,0,0,40,38,0
46,5,110015,4,2,3,0,4,1,0,0,75,11,0
