estimate_of_risk,months_since_first_trade,months_since_last_trade,average_duration_of_resolution,number_of_satisfactory_trades,nr_trades_insolvent_for_over_60_days,nr_trades_insolvent_for_over_90_days,percentage_of_legal_trades,months_since_last_illegal_trade,maximum_illegal_trades_over_last_year,maximum_illegal_trades,nr_total_trades,nr_trades_initiated_in_last_year,percentage_of_installment_trades,months_since_last_inquiry_not_recent,nr_inquiries_in_last_6_months,nr_inquiries_in_last_6_months_not_recent,net_fraction_of_revolving_burden,net_fraction_of_installment_burden,nr_revolving_trades_with_balance,nr_installment_trades_with_balance,nr_banks_with_high_ratio,percentage_trades_with_balance,cond
64.39044,139.09482,7.0,61.292244,14.0,0.0,0.0,89.0,2.890552,6.0,6.0,10.0,3.0,41.791332,0.0,0.0,0.0,56.184727,73.75819,2.3807766,2.0,4.0,50.0,2.0
71.0,68.66591,5.0,40.196087,7.0,0.0,0.0,100.0,-7.0,7.0,8.0,5.8281813,2.0,56.64855,0.0,4.0,5.0,88.064865,76.52894,1.0,2.0,0.0,80.0,2.0
67.0,174.01816,5.7093534,60.0552,16.0,0.0,0.0,92.0,65.529015,6.0,6.0,18.0,2.0,40.58216,0.0,2.0,2.0,86.10257,69.262436,3.0,3.0,5.7847447,78.27717,2.0
76.0,175.6845,2.0,74.0,23.0,0.0,0.0,100.0,-7.0,7.0,8.0,17.377111,2.0,17.146307,0.0,2.0,1.0,54.971203,76.30791,4.0,2.0,3.0172143,57.0,2.0
65.0,102.63599,4.0,39.21698,8.636062,0.0,0.0,83.18605,24.51369,6.0,6.0,12.0,3.0,35.702026,0.0,2.0,2.0,56.582256,64.659454,2.0,2.0,0.0,100.0,2.0
-9.0,-9.0,-7.944884,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0
61.73779,135.81755,11.0,93.339554,23.91638,0.0,0.0,90.0,15.546915,6.0,6.0,15.628723,1.0,15.0,-7.0,2.0,2.15829,84.725266,-8.0,8.796135,-8.0,1.0,78.5385,2.0
71.0,283.4425,6.0,82.869194,18.0,0.0,0.0,100.0,-7.0,7.0,8.0,19.0,5.0,40.0,-8.0,0.0,0.0,48.28384,57.06407,5.0,2.3746424,3.0,67.0,2.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0
66.31266,253.56308,3.0,60.583843,18.14249,0.0,0.0,73.34855,2.6225622,4.0,5.4633684,30.0,2.0,13.900852,0.0,1.0,1.0,12.596368,-8.0,4.0,1.0,0.0,60.0,2.0
65.0,98.912285,20.082167,64.75555,8.795099,0.0,0.0,71.80258,2.445272,6.0,6.0,11.0,0.0,20.255674,8.370719,0.0,0.0,74.909386,-8.0,2.0,-8.0,1.0,35.687206,2.0
68.0,187.76056,16.345821,86.0,43.67602,0.0,0.0,100.0,-7.0,7.0,8.0,37.95751,0.0,33.017624,0.0,0.0,0.0,67.72792,50.29539,13.852217,4.18408,5.7451987,84.80805,2.0
68.013626,311.74863,4.0,71.0,27.0,0.0,0.0,100.0,-7.0,7.0,8.0,22.0,4.0,27.0,0.0,3.0,2.8928916,90.92543,27.252155,3.0,2.0,10.370944,44.0,2.0
63.0,114.021645,2.0,44.064747,25.0,0.0,0.0,100.0,-7.0,7.0,8.0,29.0,6.718074,59.324047,0.0,7.9902487,9.500506,70.6628,98.08351,4.0,3.0,2.0,88.742714,2.0
70.46506,162.31514,5.0,86.0,22.50778,0.0,0.0,92.17601,65.54132,6.0,6.0,27.0,2.0,26.324728,0.0,0.0,0.0,81.12876,61.003254,7.985092,2.0,0.0,100.0,2.0
80.0,191.91629,4.0,90.0,15.540093,0.42794782,0.0,91.74656,12.0138235,6.0,5.7774954,15.0,2.0,25.0,0.0,3.0,3.0,-8.0,36.967426,1.0,2.0,0.0,59.928574,2.0
62.439785,169.84251,11.0,114.67729,21.558084,1.0,0.0,76.490715,31.183178,6.0,5.0,21.0,0.0,21.0,1.0,0.0,0.0,80.29831,-8.0,8.0,1.0,4.6517973,80.0,2.0
69.0,246.95663,12.934719,96.92913,46.724632,0.0,0.0,100.0,-7.0,7.0,8.0,42.88352,1.0,23.0,0.0,0.0,0.0,89.117325,75.298355,11.332338,2.0,3.0,98.885025,2.0
65.0,130.83058,4.0,74.0,28.0,0.0,0.0,92.0,5.611825,2.7559626,5.754754,24.0,4.0,22.842812,0.0,0.0,0.0,24.169558,-8.0,8.625078,1.0,0.0,63.681572,2.0
88.0,308.8058,32.617344,83.0,14.0,0.0,0.0,100.0,-7.0,7.0,8.0,16.477596,0.0,10.185701,0.0,0.0,0.0,0.0,-8.0,2.0,-8.0,0.0,25.0,2.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,15.932957,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0
66.0,127.48424,6.0,49.615402,9.297348,1.0,0.0,63.194885,33.622448,6.0,5.0,14.0,1.0,31.843882,0.0,2.0,2.0,105.971146,69.07598,0.0,2.0,1.0,100.0,2.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0
59.070168,145.28851,4.0,-9.0,13.0,3.0,2.9658835,87.24349,27.601868,5.29979,3.0,18.593727,3.7568097,67.258995,0.0,1.0,1.0,61.789665,46.146088,2.0,3.0,2.0,86.0,2.0
79.49147,109.48121,9.0,37.232994,10.0,0.0,0.0,100.0,-7.0,7.0,8.0,8.791665,2.0,85.185326,0.0,1.0,1.0,-9.0,60.755856,1.0,3.0,0.0,73.0,2.0
61.0,171.04512,2.538927,69.686615,75.68966,0.0,0.0,98.0,16.728394,6.0,6.0,94.79208,10.152389,62.154106,-7.0,2.0,1.0,36.467552,74.988884,5.0,5.0254393,1.0,67.0,2.0
-9.0,71.563484,8.992414,66.49933,22.0,0.0,0.0,13.438232,6.19144,4.0,6.0,12.269304,1.0,9.063168,0.0,3.0,3.0,100.73791,-8.0,7.0,1.0,7.300825,75.0,2.0
70.0,182.64952,1.0,59.134125,25.692665,0.0,0.0,100.0,-7.0,7.0,8.0,32.0,10.374627,57.09761,0.0,4.917905,4.0,44.625134,94.08314,6.0,3.2228339,1.0,100.0,2.0
65.02491,36.265392,7.0,-9.0,7.0,0.0,0.0,81.43188,23.005543,6.0,5.0,1.3627075,1.0,-9.0,0.0,3.0,3.4668386,35.985134,-8.0,1.0,-8.0,1.0,50.0,2.0
82.0,311.48422,20.60397,107.98125,24.0,0.0,0.0,96.0,25.228228,6.0,6.0,24.0,0.0,65.87392,0.0,1.0,1.0,39.45546,43.51085,2.0,3.0,0.0,100.0,2.0
55.847973,125.33472,27.968658,62.0,6.3083777,1.0,1.0,68.999084,16.520472,6.0,6.0,5.580159,0.0,99.99943,-7.0,0.0,0.0,-8.0,91.47588,0.6287519,2.0,0.0,100.0,2.0
68.0,125.31268,3.0,-5.728078,4.0104785,0.0,0.0,100.0,-7.0,7.0,8.0,8.129362,3.0,45.0,0.0,2.0,2.575261,83.81286,-8.0,2.0,1.0,1.0,67.0,2.0
64.702965,183.83894,6.0,81.981155,43.010437,0.0,0.0,89.0,26.652138,6.0,6.0,46.650925,2.0,20.0,1.0,0.0,0.0,50.11126,71.85921,8.0,2.0,3.0,50.0,2.0
66.70661,253.59985,1.1248635,53.002632,32.737633,0.0,0.0,100.0,-7.0,7.0,8.0,32.0,8.803357,6.976826,0.0,3.0,3.0,41.29204,-8.0,10.674698,2.0,1.0,67.0,2.0
64.260475,175.50261,2.0,87.63185,21.0,0.0,0.0,84.56934,7.8881993,6.0,6.0,21.0,3.0,29.0,0.0,4.0,3.7516997,61.82244,-8.0,6.0,2.0,1.0,83.0,2.0
66.0,300.369,3.0,79.0,24.0,0.0,0.0,92.0,-1.5563765,6.0,6.0,23.0,3.2956672,22.662565,0.0,2.0,2.0,15.0,94.093185,5.0,3.0,0.0,60.0,2.0
65.0,376.21747,6.0,81.970184,16.733372,1.0,1.0,82.49597,-4.4434805,3.1586194,5.0,16.0,0.55573475,14.0,0.0,2.0,2.0,2.0,-8.0,2.0,2.0,0.0,44.0,2.0
69.0,39.761707,5.0,16.929258,12.0,0.0,0.0,100.0,-7.0,7.0,8.0,14.0,5.0,14.0,0.0,1.0,1.0,64.709496,-8.0,3.0,1.0,5.6874228,50.0,2.0
65.0,90.176636,6.0,60.73552,10.849305,0.2490838,0.0,87.941666,6.0733385,5.0,6.0,9.0,3.0,29.0,11.802036,0.0,0.0,47.042057,72.483864,5.0,3.0,1.0,82.35768,2.0
-3.3070552,139.1986,6.071722,91.84233,34.61015,0.0,0.0,92.0,8.692233,4.0,6.0,32.079792,0.0,38.0,16.442875,0.0,0.0,85.94384,82.0,8.0,3.0,10.521431,75.0,2.0
56.865448,191.3576,14.0,108.70134,21.746857,3.0,0.0,72.01696,7.070595,4.0,4.2589865,23.0,0.0,14.0,13.372631,0.0,0.0,68.183784,-8.0,11.0,1.0,8.529617,75.0,2.0
63.0,97.030235,2.0,62.068634,22.572746,1.0,1.0,100.0,-7.0,7.0,8.0,18.0,1.0,34.56341,1.0,2.0,2.0,60.885403,21.712175,2.0,2.0,4.0539923,75.0,2.0
80.64915,341.64105,7.0,89.66436,25.0,0.0,0.0,95.0,33.79381,6.0,6.0,32.404068,2.0,33.327652,-7.0,0.0,0.0,20.0,93.43341,6.4451914,3.0,0.0,67.0,2.0
68.0,172.34225,6.0,106.45647,25.0,0.0,0.0,100.0,-7.0,7.0,8.0,31.0,1.0,50.0,8.1242,0.0,0.0,92.676025,90.0,5.0,4.0,4.157118,86.718925,2.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0
74.0,123.993904,3.0,54.729137,24.0,0.0,0.0,100.0,-7.0,7.0,8.0,24.365408,2.0,59.653236,0.0,3.0,3.0,5.0,85.0,3.0,3.0,0.0,75.0,2.0
65.0,107.94277,3.0,58.589355,11.0,0.0,0.0,74.12049,-7.0,6.0,6.0,8.416897,2.0,23.291945,0.0,2.0,2.0,49.07876,87.964195,1.0,2.6619587,0.0,67.0,2.0
61.0,114.23806,8.28729,20.604305,8.70817,1.0,0.9610111,100.0,-7.0,7.0,8.0,15.0,1.0,93.19518,0.0,1.0,1.0,2.0,79.41627,1.0,2.0,0.0,50.0,2.0
64.020584,101.002556,17.0,82.537926,15.908601,2.0,2.0,83.08319,13.137658,5.178603,3.0,4.0124764,0.0,20.0,-7.0,0.0,0.0,30.735645,-8.0,4.0,1.0,0.0,60.236485,2.0
61.0,263.61362,17.0,99.02199,9.939727,1.0,0.0,-9.0,2.0611982,4.0,5.0,15.0,0.0,30.272455,0.0,3.0,3.0,10.0,16.613853,2.0,2.0,0.0,57.0,2.0
65.0,309.9335,9.0,83.0,28.0,0.0,0.0,93.0,5.265384,4.0,6.0,40.406082,0.0,25.0,9.982666,0.0,0.0,56.91002,48.302223,11.0,3.0,1.0,85.37256,2.0
67.0,222.62173,3.0,58.393272,17.0,0.0,0.0,100.0,-7.0,7.0,8.0,15.0,3.0,11.633175,0.0,5.0,5.792774,56.279976,87.6557,5.0,1.0,1.0,62.048477,2.0
86.0,309.26535,2.0,74.04821,26.330948,0.0,0.0,100.0,-7.0,7.0,8.0,40.469444,2.0,21.5527,2.9063275,2.0,2.0,3.7317977,70.776,4.0,2.0,0.0,40.0,2.0
70.0,183.60815,3.0,72.0,30.51789,0.0,0.0,95.0,-7.0,6.0,6.0,37.90664,2.0,39.0,-7.0,3.0,3.0,38.083378,76.076866,2.0,4.0,1.0,100.0,2.0
62.594807,299.67615,2.9133365,69.913284,49.58922,1.0,0.0,94.37734,30.059973,6.0,5.0,52.812183,4.0,41.579147,0.0,4.0,3.6698701,63.520016,-8.0,5.0,3.0,1.0109811,60.0,2.0
62.08133,137.78203,174.3048,68.787796,2.2830749,1.0,2.0,56.75954,24.037876,6.0,4.0,6.6018453,0.0,99.99155,0.0,2.0,2.0,1.0,-8.0,0.22766554,1.0,0.0,100.0,2.0
72.0,277.61053,2.0,89.86418,78.99715,0.0,0.0,100.0,16.969835,6.0,6.0,103.83815,5.0,21.0,0.0,18.404064,17.419426,14.022332,79.71067,10.920192,5.0,1.0,50.0,2.0
65.0,140.61063,0.05989281,53.172188,21.0,0.0,0.0,100.0,-7.0,7.0,8.0,19.295675,6.676056,18.0,0.0,13.994178,10.292249,43.870335,69.40915,7.3934455,2.0,1.0,73.0,2.0
68.0,252.60689,4.0,99.54756,37.616055,0.0,0.0,92.0,26.397417,6.0,6.0,34.90804,3.0,16.619497,2.3029053,1.0,1.0,63.495262,95.2272,13.658912,2.0,2.0,100.0,2.0
68.0,124.41873,4.0,76.0,18.0,0.0,0.0,68.39038,15.6854,6.0,6.0,19.480116,3.2580152,44.867924,14.060601,0.0,0.0,6.0,17.553442,2.0,2.0,0.0,55.822876,2.0
55.95457,264.04715,16.067545,86.0,10.0,1.0,1.0,73.06041,3.393317,4.0,4.0,16.0,0.0,50.0,0.0,0.0,0.0,45.378468,-8.0,2.0,1.0,0.0,75.0,2.0
72.0,232.57442,1.0,77.0,41.689716,0.0,0.0,100.0,-7.0,7.0,8.0,39.74625,6.0,21.0,0.0,3.3305044,3.0,56.835964,86.91838,7.0,4.0,4.0,67.0,2.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0
63.0,-5.130423,2.920031,34.898945,10.749294,0.0,0.0,88.0,39.49881,6.0,6.0,7.3151727,2.0,60.996773,0.0,13.330964,15.125272,105.85053,98.63345,2.0,2.0,2.0,100.0,2.0
76.0,160.26509,4.0,76.0,24.0,0.0,0.0,100.0,-7.0,7.0,8.0,24.0,1.0,29.0,0.0,0.0,0.0,27.168608,81.37687,3.0,2.0,0.0,67.0,2.0
78.0,195.85675,18.433533,75.38758,14.0,0.0,0.0,100.0,-7.0,7.0,8.0,15.0,0.0,9.97147,0.0,3.0,3.0,78.32029,-8.0,3.0,1.0,1.9994997,59.629303,2.0
67.0,125.8071,4.0,45.686245,14.0,1.0,1.0,100.0,-7.0,6.0,8.0,9.0,6.0,20.0,0.0,2.0332048,2.0,43.267193,-8.0,4.0,2.0,1.0,63.328526,2.0
74.75058,151.19798,16.0,52.86793,10.109338,0.0,0.0,100.0,-7.0,7.0,8.0,14.0,0.0,25.0,0.0,0.0,0.0,26.681637,44.4865,2.0,1.0,0.0,51.878677,2.0
-9.0,786.9539,9.0,107.66661,19.574871,4.6849933,6.8417387,71.57522,-7.0,-9.0,2.0,20.077778,0.0,20.0,0.0,0.0,0.0,14.0,-8.0,2.0,2.0,0.0,34.601894,2.0
72.0,61.399975,6.0,18.821787,0.8543517,0.0,0.0,100.0,-7.0,7.0,8.0,7.0,2.0,56.60291,-7.0,2.5053852,2.710676,39.3872,97.25941,1.0,2.0,1.0,88.49209,2.0
65.0,97.602234,6.0,40.28732,3.4797313,1.0,0.0,69.16515,17.45702,6.0,5.0,7.0,0.0,38.0,-7.0,2.0,2.0,4.0,-8.0,2.0,1.0,0.0,91.40722,2.0
75.0,87.57788,3.0,29.748205,15.0,0.0,0.0,100.0,-7.0,7.0,8.0,20.193052,5.0,59.28816,2.9516802,4.0,4.0,26.261034,80.07375,2.0,3.0,0.0,67.0,2.0
73.0,246.20497,5.0,90.0084,16.65638,0.0,0.0,100.0,-7.0,7.0,8.0,15.0,3.0,30.0,0.0,0.0,0.0,83.68571,-8.0,4.0,2.0,7.447712,75.0,2.0
56.306816,84.74236,5.4415555,44.410545,9.0,0.0,0.0,86.20246,26.87302,6.0,6.0,7.0,1.0,34.860695,0.0,3.0,3.0,55.769314,38.002422,2.5853586,2.0,1.0,67.0,2.0
-9.0,14.5230055,7.0,10.948696,11.0,1.0,0.0,84.26169,7.686681,4.0,5.0,16.0,3.0,50.0,0.0,1.0,1.0,55.162296,-8.0,3.0,2.0,1.0,71.0,2.0
69.41005,259.47845,11.0,75.1944,3.059534,0.0,0.0,70.360374,2.0,4.0,6.0,8.933785,0.0,33.84918,0.0,0.0,0.0,22.901861,31.909443,2.0,2.0,0.0,67.0,2.0
68.0,97.405914,1.0,25.580591,7.0,0.0,0.0,100.0,-7.0,7.0,8.0,7.0,6.0,41.160553,0.0,2.5144203,3.0,54.168415,100.0,2.0,2.0,3.0,79.41102,2.0
72.0,327.99747,48.293243,107.86612,25.0,0.0,0.0,88.0,2.0,4.0,6.0,29.0,0.0,17.0,0.0,1.4296104,1.0,30.992485,-8.0,2.0,1.0,0.0,37.18489,2.0
70.0,200.49165,2.0,78.92913,40.0,0.0,0.0,97.0,60.627666,6.0,6.0,42.130543,4.0,25.0,0.0,2.0,2.0,61.58203,40.776726,7.0,2.0,1.0,75.0,2.0
-9.0,257.5052,38.136875,98.38322,14.341442,3.0,2.925162,73.40225,16.418718,5.36832,5.0,16.0,0.0,71.40148,0.0,0.0,0.0,93.094215,23.194288,3.0,3.0,0.0,100.0,2.0
64.0,244.3725,19.668882,82.0,7.0,0.0,0.0,100.0,-7.0,7.0,8.0,4.9053473,0.0,78.27689,3.0,2.7213032,2.0,0.0,-8.0,0.43236148,1.0,-9.0,40.0,2.0
71.0,163.85228,2.0,62.31832,40.163593,0.0,0.0,100.0,-7.0,7.0,8.0,30.0,4.5515027,27.0,0.0,3.0,3.0,20.61908,85.0,6.0,7.4488025,0.0,68.757965,2.0
65.0,105.49872,2.0,34.736507,15.0,0.0,0.0,100.0,-7.0,7.0,8.0,9.0,3.0,16.96004,0.0,4.0,4.0,65.864265,-8.0,7.0,1.0,3.0,69.02698,2.0
66.0,67.250374,15.327632,58.0,14.0,0.0,0.0,89.0,-7.0,4.468718,6.0,6.4020896,0.0,52.257526,-7.0,0.0,0.0,33.15013,48.634556,2.0,3.0,1.0,62.95271,2.0
64.38471,183.82088,6.0,90.0,27.0,0.0,0.0,88.08553,1.0,4.0,6.0,27.323545,1.0,38.0,7.1619396,0.0,0.0,43.252605,-8.0,6.0,1.0,0.0,63.0,2.0
64.1433,144.90332,20.0,65.91734,21.0,2.7029068,1.0,78.02555,22.66405,6.0,2.0,25.11633,0.0,67.542885,3.0,1.0,1.0,50.622395,79.30404,2.0,3.0,2.0,75.0,2.0
77.0,190.01433,2.0,87.0,40.0,0.0,0.0,100.0,-7.0,7.0,8.0,40.77699,9.069682,42.46006,0.0,2.0,2.0,12.0,99.266365,4.0,3.0,1.0,75.0,2.0
74.41898,315.85114,9.0,112.339035,27.816853,0.0,0.0,100.0,-7.0,7.0,8.0,28.0,1.0,24.0,0.0,1.3518687,1.0,60.179565,66.003265,7.1290464,3.0,1.0,57.238514,2.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0
57.67693,75.45603,5.6364956,32.186447,22.0,1.0,0.0,93.0,7.7449937,4.0,4.0,21.977232,1.0,20.0,0.0,1.0,1.0,57.14427,-8.0,8.941965,1.0,2.0,73.0,2.0
73.0,216.58913,26.967161,92.0,12.0,1.0,0.0,75.67867,8.692088,4.0,5.0,14.0,0.0,11.0,0.0,0.0,0.0,23.773815,-8.0,3.0,1.0,0.0,40.61349,2.0
76.0,227.90698,3.0,105.310844,40.0,0.0,0.0,100.0,-7.0,7.0,8.0,47.743397,3.0,33.0,4.9410324,0.0,0.0,31.665173,34.604675,10.637293,3.0,3.0,73.0,2.0
60.827034,176.58275,12.696312,65.41912,13.696867,1.0,1.0,84.78915,3.0,6.0,2.3030908,15.0,0.0,51.733295,0.0,0.0,0.0,55.203922,26.038778,2.0,2.0,0.0,67.0,2.0
73.0,136.62907,2.0,52.793793,14.0,0.0,0.0,100.0,-7.0,7.0,8.0,15.0,4.0,38.0,0.0,0.0,0.0,61.587563,72.35454,4.4185677,2.0,3.0,100.0,2.0
65.894066,178.19008,5.0,75.67838,29.0,2.0,1.0,92.0,33.70688,6.0,4.3532333,29.0,4.0,51.307877,2.0,0.0,0.0,68.53371,79.26214,8.0,4.0,5.46474,81.0678,2.0
75.0,210.73459,3.0,64.74254,30.0,0.0,0.0,100.0,-7.0,7.0,8.0,28.0,2.0,38.0,0.0,3.0,3.0,28.584478,87.31095,3.0,3.0,1.0,67.0,2.0
-9.0,188.23021,10.0,66.26132,17.0,0.0,0.0,29.614302,3.6129587,4.0,6.0,17.0,1.0,27.85724,0.0,2.0,1.1857538,82.87633,38.97177,8.0,3.0,9.1807,100.0,2.0
61.0176,179.53348,8.131174,46.860607,13.0,0.0,0.0,90.70181,16.282969,6.0,6.0,17.0,2.8148742,58.957535,0.0,2.0,2.0,59.82415,-8.0,2.0,1.0,0.0,67.0,2.0
-6.982494,157.44218,7.0,52.627457,25.344395,0.0,0.0,91.0,11.429441,6.0,6.0,25.0,2.0,31.618683,0.0,1.0,1.0,69.98264,82.0,7.228587,2.0,3.5523567,83.0,2.0
68.0,59.41706,47.907967,64.89693,8.036783,0.0,0.0,100.0,-7.0,7.306974,8.0,3.0382972,0.0,100.0,0.0,0.0,0.0,-9.0,22.680477,-4.6778307,1.0,-9.0,69.62391,2.0
67.42982,142.78012,5.0,46.408146,16.0,0.0,0.0,89.61515,23.722446,6.0,6.0,20.015692,3.0,77.40717,0.0,1.0,1.0,27.06966,98.6978,2.0,2.0,0.0,100.0,2.0
-9.0,163.45729,21.778881,69.3324,1.9397422,1.3424909,1.0,-9.0,2.0,4.0,4.0,4.621952,0.0,70.0786,-7.0,0.0,0.0,1.0,50.346344,1.0,2.0,0.0,98.29527,2.0
77.0,193.18478,7.0,59.39189,15.0,0.0,0.0,94.0,24.282768,6.0,6.0,19.279575,2.0,40.950108,0.0,4.0,3.0,31.052769,56.075928,4.0,2.0,0.0,100.0,2.0
84.0,180.63737,25.421324,93.67454,7.7691793,0.0,0.0,100.0,-7.0,7.0,8.0,7.0,0.0,48.34066,-6.0065646,0.0,0.0,-0.4173755,-8.0,1.0,1.0,0.0,67.0,2.0
73.0,251.4891,5.7702856,90.0,30.0,0.0,0.0,100.0,-7.0,7.0,8.0,35.352013,2.0,42.0,-5.5018606,0.0,0.0,70.60285,97.93634,7.0,3.0,3.0,78.0,2.0
64.0,123.62552,9.0,66.485405,25.0,0.0,0.0,90.0,17.58248,6.0,6.0,19.0,0.0,47.0,-7.0,0.0,0.0,79.36035,22.899902,4.810817,5.0,0.0,83.0,2.0
65.200035,304.23676,10.0,82.0,21.0,1.0,0.0,89.05326,9.829145,4.0,5.0,17.0,1.0,20.0,0.0,3.0,3.0,67.18628,-8.0,8.080432,1.0,4.881254,86.25883,2.0
65.1231,156.70476,28.35485,68.81948,21.0,0.0,0.0,88.0,68.42934,6.0,6.0,20.0,0.0,20.0,7.6246877,0.0,0.0,92.85754,-8.0,6.0,1.0,4.0,100.0,2.0
82.0,241.28105,25.294058,84.0,13.0,0.0,0.0,100.0,-7.0,7.0,8.0,13.136289,0.0,24.969334,-7.0,0.0,0.0,20.281439,-8.0,3.0,1.0,0.0,67.0,2.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0
66.0,263.46085,9.167022,88.24336,17.0,0.0,0.0,84.812004,0.95495015,6.0,6.0,18.956419,1.0,29.0,-7.0,0.0,0.0,72.11342,-8.0,6.0,2.0,0.0,64.0,2.0
68.0,153.01897,2.0,58.0,41.990223,0.0,0.0,100.0,-7.0,7.0,8.0,41.702263,6.117177,21.210548,-7.0,1.0,1.0,47.68796,74.897545,9.228571,4.0,2.0,75.0,2.0
71.0,240.444,10.776466,94.82987,23.0,0.0,0.0,100.0,-7.0,7.0,8.0,13.0,0.0,17.550291,-7.0,2.0,2.0,59.287514,-8.0,9.0,2.0,3.0,75.0,2.0
63.0,53.80673,19.853033,42.57778,2.0919788,0.0,0.0,78.52031,-7.0,6.0,6.0,7.0,0.0,78.0806,0.0,0.0,0.0,60.787666,-8.0,1.0,1.0,1.0,75.0,2.0
77.0,151.24097,4.0,70.56543,29.185656,0.0,0.0,92.0,28.079494,6.0,6.0,33.0,3.0,43.80899,-7.0,0.0,0.0,68.33731,94.57654,2.0,3.0,1.0,60.0,2.0
71.03334,248.03815,19.923748,91.36496,11.0,0.0,0.0,80.6204,6.3457713,4.0,6.0,14.0,0.0,16.878244,-7.0,0.0,0.0,2.0,-8.0,1.0,1.0,0.0,38.0,2.0
68.0,133.99539,2.0,68.0,15.0,0.0,0.0,100.0,-7.0,7.0,8.0,7.0,3.0,56.10091,0.0,3.0,3.0,86.19793,89.62474,2.0,5.0,1.0,100.0,2.0
61.0,162.62239,11.0,57.95202,22.0,0.0,0.0,96.0,11.910026,6.0,6.0,19.0,0.0,25.87596,0.0,0.0,0.0,78.282875,76.0,8.211185,2.0,2.0,75.0,2.0
70.0,311.82574,9.0,146.62335,48.31085,0.0,0.0,95.0,47.0162,6.0,6.0,47.47272,0.0,21.0,3.0,2.0,1.7952178,28.841648,26.987185,11.0,2.0,1.0,71.0,2.0
63.0,88.55886,7.0,69.53186,18.0,1.0,0.0,89.0,23.978338,6.0,6.0,18.0,1.0,28.0,0.0,0.0,0.0,78.25623,-8.0,5.0,2.0,2.0,78.0,2.0
67.0,217.38129,4.0,75.26055,15.0,0.0,0.0,87.63639,16.948206,6.0,6.0,15.902509,2.0,20.258757,-7.0,1.0,1.0,34.938675,-8.0,3.0,1.0,3.0,53.46271,2.0
62.931034,84.87878,5.0,68.0,25.0,0.0,0.0,96.0,33.572308,6.0,6.0,9.0,2.0,21.0,0.0,1.0,1.0,65.625435,-8.0,7.0,2.0,1.0,64.0,2.0
66.0,157.00742,3.0,52.757164,18.0,0.0,0.0,84.3959,21.693794,6.0,6.0,22.0,2.0,36.0,0.0,2.0736039,2.0,25.700783,73.517784,3.0,3.0,3.0,60.074093,2.0
57.770668,102.60173,4.0,35.770676,21.0,0.0,0.0,93.0,12.915269,6.0,6.0,24.0,6.0,31.0,0.0,4.1139426,4.0,55.161568,98.78329,7.8609133,2.0,2.3844554,75.0,2.0
71.81316,215.01422,4.0,90.49412,18.0,0.0,0.0,100.0,-7.0,7.0,8.0,5.2736464,1.0,33.0,3.0,1.0,1.0,89.53864,92.84318,3.0,2.0,3.863317,82.00052,2.0
79.0,232.36412,12.0,76.43486,8.680128,0.0,0.0,85.05569,-7.0,4.0,6.0,14.0,1.0,27.240725,0.0,0.0,0.0,12.826023,-8.0,1.0,1.0,0.0,40.208775,2.0
