estimate_of_risk,months_since_first_trade,months_since_last_trade,average_duration_of_resolution,number_of_satisfactory_trades,nr_trades_insolvent_for_over_60_days,nr_trades_insolvent_for_over_90_days,percentage_of_legal_trades,months_since_last_illegal_trade,maximum_illegal_trades_over_last_year,maximum_illegal_trades,nr_total_trades,nr_trades_initiated_in_last_year,percentage_of_installment_trades,months_since_last_inquiry_not_recent,nr_inquiries_in_last_6_months,nr_inquiries_in_last_6_months_not_recent,net_fraction_of_revolving_burden,net_fraction_of_installment_burden,nr_revolving_trades_with_balance,nr_installment_trades_with_balance,nr_banks_with_high_ratio,percentage_trades_with_balance,is_at_risk
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,1.0
68.757454,161.7071,2.0,74.0,7.9054155,1.0,0.0,82.333786,62.75205,6.0,5.0,14.0,2.0,38.32855,-7.0,4.0,3.9967053,91.74114,53.912952,2.0,2.0,0.0,100.0,1.0
73.0,-8.0,4.0,45.150684,16.931412,0.0,0.0,100.0,-7.0,7.0,8.0,7.9095607,2.0,15.425946,19.062426,0.0,0.0,43.4549,15.102838,5.0,1.0000341,1.0,63.882545,1.0
72.0,269.07236,12.0,91.08152,16.0,0.0,0.0,89.0,16.817348,6.0,6.0,14.355663,0.0,54.995296,0.0,0.0,0.0,63.33446,-8.0,5.0,4.0,0.0,100.0,1.0
59.740578,120.91226,2.0,64.310455,22.292961,0.0,0.0,83.9121,3.0,6.0,6.0,26.274395,5.0,30.0,-7.0,0.0,0.0,65.62738,9.809328,8.0,2.0,3.0,75.0,1.0
-9.0,124.35919,15.0,45.7973,7.114944,2.0,1.3404152,-9.0,-7.0,6.0,6.0,6.0,0.0,99.906715,0.0,0.0,0.0,-9.0,-8.0,0.8728639,2.0,-9.0,85.48383,1.0
88.0,132.2996,50.201157,87.0,9.0,0.0,0.0,100.0,-7.0,7.0,8.0,6.0586777,0.0,21.0,3.0,0.0,0.0,-8.957787,-8.0,1.0,1.0,0.0,28.943525,1.0
70.0,203.0262,15.521541,72.0,12.0,1.0,0.0,77.54875,31.291368,6.0,4.0,20.0,0.0,33.0,0.0,1.0,1.1165223,22.577765,-8.0,4.0,2.0,0.0,67.0,1.0
62.0,-9.0,4.0,-9.0,28.0,0.0,0.0,100.0,-7.0,7.0,8.0,4.428817,3.0,10.673974,-7.0,4.0,4.0,51.53661,33.909096,7.0,2.0,2.0,60.0,1.0
71.0,204.1016,4.0,74.0,27.0,0.0,0.0,92.0,8.005746,4.0,6.0,26.13593,2.0,22.508215,0.0,3.0,3.0,20.355955,21.7659,4.0,1.4423374,0.0,67.28624,1.0
60.9661,367.31326,5.0,93.0,10.0,1.0,1.0,52.259594,4.5725107,5.0111074,2.0,14.0,3.0,40.0,0.0,1.0,0.0,38.82816,80.57317,2.0,2.0,0.0,64.0,1.0
63.151848,164.17311,3.8076475,59.302353,23.0,2.0,0.0,81.313194,5.1035066,4.0,6.0,19.0,6.0,-9.0,0.0,6.593777,6.0517344,18.886728,-8.0,6.0,1.0,0.0,43.225674,1.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,1.0
64.0,220.57697,10.911737,80.0,12.0,1.0,0.0,-9.0,22.996628,4.0,5.0,16.361448,0.0,13.0,0.0,0.0,0.0,52.673996,-8.0,5.0,1.0,1.0,61.416225,1.0
43.269245,745.6309,8.0,123.31468,40.503433,0.0,0.0,92.0,11.831512,6.0,6.0,36.06344,1.0,17.948864,-7.0,6.409757,6.710206,79.43041,-8.0,19.482822,2.0,10.41805,67.21926,1.0
66.0,165.04906,12.0,68.21896,23.0,1.0,0.0,92.0,35.55341,6.0,5.0,30.0,0.0,37.0,0.0,0.0,0.0,93.75631,93.98564,1.0540315,3.0,1.0,67.0,1.0
60.305195,297.43765,9.0,80.193634,25.0,0.0,0.0,75.851524,5.0218563,4.0,6.0,28.0,1.0,37.02482,1.0,1.0,1.0,40.211926,85.51545,2.0,9.2839155,1.0,69.823975,1.0
61.686813,127.69316,-5.2964606,80.0,37.759697,0.0,0.0,94.00795,11.979737,6.0,6.0,38.393593,3.0,30.545004,0.0,2.0,2.0,69.40171,86.290855,6.0,2.4522114,2.0,62.623066,1.0
86.04003,344.00592,23.197058,92.0,10.0,0.0,0.0,100.0,-7.0,7.0,8.0,25.0,0.0,32.0,-8.0,0.0,0.0,6.0057435,82.22301,4.0,1.0,0.0,67.0,1.0
68.0,231.62764,7.0,83.0,42.79008,0.0,0.0,100.0,-7.0,6.0,6.0,47.57668,2.0,31.84089,19.392094,0.0,0.0,112.40768,97.33574,8.0,2.0,10.794977,71.392624,1.0
65.226364,272.33206,17.0,71.0,13.0,0.0,0.0,90.44116,3.0,3.6077724,6.0,20.0,1.0,49.375885,0.0,1.0,0.0,-5.4809575,68.0,0.0,2.0,0.0,33.0,1.0
68.0,59.43794,10.8878,-9.0,7.0,0.0,0.0,89.0,19.063602,6.0,6.0,6.0,1.0,46.124084,0.0,0.0,0.0,26.0,-8.0,2.0,-8.0,0.0,75.0,1.0
76.31805,382.27835,3.0,98.418144,40.09758,0.0,0.0,96.0,6.704727,4.0,6.0,50.51913,1.0,29.0,6.0672326,0.0,0.0,13.372254,9.088404,4.0,2.0,1.0,34.875904,1.0
63.039177,283.86612,11.067681,83.0,32.76404,0.0,0.0,90.0,5.0,4.0,6.0,32.442154,0.0,20.112728,0.0,4.0,4.0,55.793926,-8.0,8.0,2.0,4.0,60.0,1.0
59.044624,89.41169,4.0,27.075579,11.502973,0.0,0.0,83.15996,12.525145,6.0,6.0,13.0,5.0,43.0,0.0,3.0,3.0,93.40548,90.66355,3.7065525,2.0,3.0,80.0,1.0
76.0,215.90154,6.0,189.84534,14.361928,0.0,0.0,100.0,-7.0,7.0,8.0,12.0,2.0,33.0,0.0,0.0,0.0,91.13202,56.934666,4.0,1.0,2.0,86.0,1.0
70.87764,177.60733,2.0,61.49251,25.618404,0.0,0.0,97.0,-7.0,6.0,6.0,29.0,2.696799,38.324646,0.0,1.0,0.0,43.759857,82.3007,4.0,4.0,1.0,67.0,1.0
72.0,157.71675,10.487778,79.084694,36.94107,0.0,0.0,89.49742,-7.0,5.8732166,6.0,34.0,0.0,33.0,0.0,5.1322055,5.0,64.51307,92.0,1.0,4.0,0.0,67.0,1.0
68.0,183.50352,4.0,109.0339,17.0,2.0,0.0,84.41181,35.601044,6.0,5.0,12.0,1.0,32.0,0.0,4.0,3.0,18.451014,-1.7437989,4.0,3.0,1.0,71.0,1.0
82.0,224.32382,2.0,52.85742,10.863399,0.0,0.0,100.0,-7.0,7.0,8.0,11.0,3.0,19.0,0.0,4.0,4.0,7.9348745,-8.0,2.0,-7.4875836,0.0,41.123318,1.0
70.0,-8.0,3.0,40.39494,18.216152,1.0,0.0,92.0,42.484432,6.0,5.0,24.0,3.70745,30.0,0.0,1.0,0.0,19.0,56.268173,3.0,3.0,0.0,73.142044,1.0
68.0,158.5547,4.0,63.97393,5.5225143,1.4235771,1.0,89.0,78.46539,6.0,6.0,12.772536,2.0,98.862564,0.20403624,2.0,2.0,0.0,-8.0,0.0,1.9321578,0.0,60.656258,1.0
77.96992,68.926605,10.0,69.10235,20.0,0.0,0.0,100.0,-9.0,6.0,6.5495634,22.830566,1.0,35.719685,0.0,0.0,0.0,61.424522,56.743,4.0,4.0,3.0,67.54939,1.0
56.688686,127.572945,6.0,68.0,15.0,0.0,0.0,79.97155,10.245636,6.0,6.0,14.207772,2.0,37.0,0.0,6.1907783,6.692765,70.00824,-8.0,7.0,2.0,3.0,96.48532,1.0
68.148384,188.22873,2.0,30.077648,36.10922,0.0,0.0,100.0,-7.0,7.0,8.0,38.558716,9.075638,22.0,0.0,5.2118177,5.229757,15.897071,90.08456,7.0,2.0,0.0,70.83443,1.0
75.0,232.80296,15.0,107.18519,31.0,3.0,1.0,93.69278,59.350803,6.0,5.0,15.447411,0.0,40.0,4.0,0.0,0.0,3.0,37.479103,3.0,4.0,0.0,62.56902,1.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,1.0
66.0,243.75644,12.0,71.74435,25.0,1.0,0.0,89.3418,5.0,4.0,4.5683312,35.757652,0.0,67.53097,0.0,3.0,2.0,64.45723,12.7531185,2.0,1.0,1.0,57.0,1.0
62.493862,157.76433,23.366993,144.63411,13.0,6.9232745,1.0,65.98042,2.0,4.0,4.0,15.0,0.0,40.0,-8.0,0.0,0.0,37.2989,-8.0,6.0,2.0,0.0,75.0,1.0
59.91396,119.17043,11.0,61.94992,25.331894,0.0,0.0,88.26996,8.570527,6.0,6.0,28.02181,0.0,65.3765,0.0,1.0,1.0,116.51734,7.698665,4.0,2.0,4.0,93.49303,1.0
67.84376,222.25883,8.0,41.460228,-5.3820987,0.0,0.0,100.0,-7.0,7.0,8.0,0.0,0.0,68.1476,2.0,1.0,0.0,60.97962,41.71713,2.0,1.8452984,0.0,100.0,1.0
60.97896,118.062126,9.757232,66.31064,31.0,7.9002023,9.45566,79.94824,6.7510366,0.9996777,3.0,43.92829,1.0,27.0,0.0,1.0,1.0,77.0608,-8.0,5.0,2.0,3.0,50.0,1.0
66.0,223.64146,28.186752,114.229195,-3.0745547,0.0,0.0,-9.0,5.0205817,4.0,6.0,10.0,0.0,40.0,1.0,0.0,0.0,77.05664,-8.0,1.0,1.0,1.0,67.0,1.0
-9.0,65.65038,1.0,54.166077,37.22664,0.0,0.0,100.0,-7.0,7.0,8.0,38.168304,6.9282823,26.108847,0.0,4.0,4.0,109.239655,60.0,22.13613,1.9960151,9.8917,100.0,1.0
69.0,415.99957,3.0,87.6559,37.939716,0.0,0.0,100.0,-7.0,7.0,8.0,28.0,1.0,16.689854,0.0,3.0,3.0,44.388325,87.372055,21.683353,4.0,2.0,86.95326,1.0
69.0,143.05107,3.0,71.0,4.379602,0.0,0.0,87.094185,50.20309,6.0,6.0,11.227731,2.0,42.0,0.0,0.0,0.0,77.14439,78.64868,2.0,3.0,2.0,100.0,1.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,1.0
77.0,220.90585,38.871593,177.57281,27.0,0.0,0.0,100.0,-7.0,7.0,8.0,21.406971,0.0,10.387487,0.0,0.0,0.0,38.892998,43.169228,7.0,1.0,2.0,82.5686,1.0
60.107796,144.61746,4.0,23.590649,-2.307814,0.0,0.0,69.85633,3.0,4.0,2.0,7.651628,0.32114708,7.726823,-7.0,0.0,0.0,3.0,-7.13839,1.0,-8.0,0.0,50.0,1.0
61.699085,-8.505133,11.0,-9.0,-9.0,1.0,1.0,89.0,36.208263,6.0,5.0,0.9028943,1.0,99.078186,2.0,1.0,2.0,64.41902,-8.0,1.0,3.0,0.0,100.0,1.0
59.73243,131.25879,8.0,117.700836,21.0,3.509142,0.0,-9.0,5.249482,4.0,4.0,29.29068,1.0,42.0,-7.0,0.0,0.0,90.478455,91.34677,7.0,2.0,5.0944877,73.4499,1.0
62.95966,421.56546,4.0,139.31352,33.978565,2.0,1.0,91.0,36.122196,4.0,3.9420447,50.41414,5.0,28.249247,0.0,0.0,0.0,70.78127,100.0,10.643109,2.0,4.0,60.0,1.0
68.89833,-9.0,6.0,50.296955,13.0,0.0,0.0,100.0,-7.0,7.0,8.0,6.0,3.0,69.65209,0.0,0.0,0.0,97.50319,79.0,2.0,4.6827307,4.0,100.0,1.0
64.0,88.93051,26.332817,66.026474,17.0,0.0,0.0,90.51647,18.909908,6.0,6.0,18.59849,0.0,55.335968,1.0,0.0,0.0,65.42763,29.24809,4.0,3.0,1.0,83.0,1.0
65.0,161.08806,16.999617,103.509415,25.0,1.0,1.0,82.02501,3.8227165,4.0,6.0,31.0,0.0,28.0,0.0,0.0,0.0,76.86311,59.683548,6.0,3.0,2.0,93.97708,1.0
68.0,114.52614,27.07571,68.0,5.4285135,0.0,0.0,64.80039,4.9858756,6.0,6.0,-9.0,0.0,92.70656,-7.0,0.0,0.0,12.0,38.810654,1.0,1.0,-9.0,60.0,1.0
64.0,157.29323,5.0,40.86476,22.0,0.0,0.0,94.47966,19.431782,6.0,6.0,23.381128,2.0,46.670765,0.0,4.4722357,4.0,91.451195,84.31099,4.0,3.0,2.0,100.0,1.0
68.0,138.81418,39.34305,113.08627,8.0,2.0,0.0,-9.0,21.330956,6.0,5.0,6.0,0.0,22.0,6.073991,0.0,0.0,-8.046624,-8.0,0.24745023,1.0,0.0,32.96078,1.0
60.437664,336.9992,2.0,113.13683,23.0,3.0,1.0,90.80028,18.29872,6.0,3.0,24.0,4.0,33.0,7.0,0.0,0.0,55.92022,79.821846,8.0,1.0,4.0,60.0,1.0
67.0,131.63899,7.0,67.14162,18.0,1.0,0.0,86.0,45.017883,6.0,5.0,16.907026,1.0,-9.0,0.0,2.0,2.0,52.141018,49.0267,10.0,2.0,1.0,100.0,1.0
89.0,299.42053,31.8732,93.63227,12.0,0.0,0.0,100.0,-7.0,7.0,8.0,8.10807,0.0,42.34533,0.0,1.0,1.0,3.0,-8.0,3.0,1.0,0.0,92.692665,1.0
80.0,265.78647,28.625519,99.0,13.0,0.0,0.0,100.0,-7.0,7.0,8.0,13.0,0.0,24.0,0.0,0.0,0.0,49.635616,-6.763615,1.0,2.0,0.0,50.0,1.0
64.962654,68.57147,4.0,16.702696,14.0,1.0,2.0,89.0,37.724453,6.0,3.0,2.6153204,2.0,44.75899,-7.0,5.0,4.9615393,18.119202,87.02149,1.0,2.0,0.0,63.36547,1.0
83.56384,278.5155,4.0,74.0,19.0,0.0,0.0,100.0,-7.0,7.0,8.0,18.0,3.0,52.127617,1.0,0.0,0.0,33.681496,88.0,2.0,3.0,0.0,77.5236,1.0
62.10292,140.991,26.288721,98.08775,20.0,0.0,0.0,86.0,3.0,4.0,6.0,21.750866,0.0,15.0,-7.0,1.0,0.0,52.17594,-8.0,6.0,1.0,2.0,63.0,1.0
82.08842,154.8282,14.449152,82.0,8.62486,0.0,0.0,81.370514,37.95394,6.0,6.0,12.0,0.0,55.59759,-7.0,0.0,0.0,2.9367728,-8.0,1.0,2.0,0.0,75.28409,1.0
89.91167,179.89864,5.0,66.952805,8.104525,0.0,0.0,100.0,-7.0,7.0,8.0,8.0,2.0,56.72646,0.0,0.0,0.0,3.4651253,57.540783,2.0,2.0,0.0,50.0,1.0
66.525055,158.27618,9.0,57.019447,10.0,1.0,1.0,78.17016,43.30812,6.0,3.0,16.0,1.0,48.426258,0.0,0.0,0.0,79.28829,44.596947,1.3013048,1.0,0.0,75.0,1.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,1.0
62.0,118.43269,29.322765,49.537884,-9.0,0.0,0.0,-9.0,23.394913,6.0,5.0,3.7210174,0.0,99.87581,0.0,0.0,0.0,6.0,-8.0,0.7335032,2.0,-9.0,100.0,1.0
79.0,136.90349,3.0,33.886883,12.0,0.0,0.0,100.0,-7.0,7.0,8.0,16.0,2.0,21.0,0.0,5.7853055,6.251226,4.0,49.547207,0.055947144,2.0,0.0,34.066154,1.0
70.0,269.223,26.207026,76.2927,61.25606,1.459715,1.0,92.0,4.386494,6.0,2.0,52.211487,0.0,16.0,8.958107,0.0,0.0,35.5825,55.998394,1.0,3.0,1.0,43.222363,1.0
64.765076,231.2082,8.0,71.0,9.0,2.0,2.0,80.38209,27.236639,5.443241,2.0,12.368143,1.0,66.182274,0.0,2.0,1.0409719,14.685056,53.64059,2.0,3.28678,0.07467959,81.483185,1.0
85.0,261.43692,23.366245,79.0,14.0,0.0,0.0,100.0,-7.0,7.0,8.0,13.0,0.0,17.0,0.0,0.0,0.0,4.0,-8.0,4.0,2.0,0.0,56.0,1.0
-9.0,-8.0,5.0447645,83.0,28.52739,0.0,0.0,91.0,6.006781,3.6677747,6.0,-0.36638266,3.2987063,10.325827,2.0,0.0,0.0,91.98075,-8.0,13.730855,1.0,8.865873,83.26254,1.0
68.0,238.90927,5.0,68.90968,21.0,0.0,0.0,91.0,19.99889,6.0,6.0,22.469837,3.0,25.237974,0.0,4.4842777,3.0,54.591976,74.07016,5.0,2.0,1.0,62.11255,1.0
78.0,178.32321,15.0,80.78919,62.20468,0.0,0.0,100.0,-7.0,7.0,8.0,58.88471,0.0,53.69114,0.0,3.0,3.0,4.0,53.227993,0.0,1.0,0.0,-5.4388204,1.0
62.800644,101.85266,8.151267,80.0,27.0,0.0,0.0,90.79681,9.083332,6.0,6.0,21.0,1.0,41.0,13.031612,0.0,0.0,40.126392,82.0,10.215528,4.0,1.0,80.0,1.0
74.0,223.384,3.0,46.91306,7.0,0.0,0.0,81.81336,50.244846,6.0,6.0,10.026293,4.0,29.0,0.0,5.3425736,5.101888,53.249126,45.157036,1.0,2.0,0.0,74.524025,1.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,1.0
-9.0,-9.0,-2.5242307,-9.0,-9.0,-6.483626,-3.4379501,6.015083,-8.943162,-9.0,-0.5488855,-9.0,-9.0,-3.0345407,-8.0,-9.0,-9.0,0.0,-9.0,-8.176527,-9.0,-8.0,-1.1354128,1.0
64.075714,110.93641,37.192207,86.7175,-9.0,1.0,0.0,-9.0,2.0,4.0,5.0,1.4781263,0.0,50.0,-8.0,0.0,0.0,47.18574,-8.0,2.0,1.0,0.0,84.29667,1.0
67.0,757.2631,10.0,114.76185,25.0,1.0,0.0,91.0,1.3373605,3.0,3.0,32.0,1.0,37.143967,3.0,0.0,0.0,51.72022,73.94455,7.0,2.0,1.0,59.18442,1.0
64.0,127.858864,3.0,47.75905,21.0,1.0,1.0,100.0,-7.0,6.0,8.0,20.0,5.0,25.33018,0.0,0.0,0.0,45.485874,70.6487,7.0,3.0,1.0,71.0,1.0
62.0,174.73322,34.737362,76.0,-9.0,1.0,0.0,-9.0,9.74922,6.0,5.0,8.794324,0.0,41.0,0.0,0.0,0.0,79.42253,-8.0,2.306917,1.0,2.0,88.822014,1.0
65.0,127.09521,1.7656244,74.344536,44.040558,0.0,0.0,98.0,33.693398,6.0,6.0,45.369457,5.4856715,26.0,0.0,5.5207806,5.166891,76.26078,-8.0,8.0,1.0,5.096589,50.0,1.0
78.0,324.1235,11.042791,76.80377,27.0,0.0,0.0,96.0,14.778276,6.0,6.0,33.0,1.0,75.638306,1.0,1.0,1.0,36.98076,53.3165,1.0,3.0,0.0,57.235836,1.0
-9.0,124.690186,4.0,40.482594,13.0,1.8739637,1.0,93.178055,7.3760138,4.0,6.0,12.0,2.0,35.97483,0.0,0.0,0.0,42.55055,49.925365,2.867332,2.0,2.0,65.254486,1.0
55.662792,-8.0,15.652391,73.173874,18.0,1.0,0.0,97.410385,6.7161136,6.0,7.6697483,-9.0,0.0,46.153725,0.0,1.0,1.0,8.0,49.931244,1.0,4.0,0.0,56.0,1.0
69.17302,207.40753,4.0,53.96938,32.0,0.0,0.0,100.0,-7.0,7.0,8.0,31.086813,1.0,22.0,23.070333,0.0,0.0,72.5289,81.669235,5.0,2.0,3.0,69.06375,1.0
74.0,264.89127,8.0,90.334076,26.0,0.0,0.0,90.03012,18.93617,6.0,6.0,20.322283,1.0,23.11876,0.0,1.0,1.0,14.974009,-8.0,4.9495726,1.0,0.0,44.0,1.0
61.201504,129.76382,10.0,48.10933,15.0,1.0,0.0,85.13601,3.4442613,4.0,2.0,19.0,1.0,38.0,0.0,0.0,0.0,73.07747,78.69093,2.0,2.0,0.0,92.79652,1.0
79.47727,160.54337,6.0,95.43635,20.0,1.0,2.0,94.0,26.559555,6.0,2.0,22.0,1.0,52.441303,0.0,5.5280766,5.3127112,1.0,100.0,2.0,3.0,0.0,67.55579,1.0
-9.0,194.02261,7.0,80.82476,10.0,0.0,0.0,21.489471,1.5477777,4.0,6.0,11.0,1.0,45.0,0.0,2.0,1.0,112.33247,53.00066,2.0,2.0,2.0,100.0,1.0
80.53582,145.34375,3.3407502,49.09502,4.031832,0.0,0.0,100.0,-7.0,7.0,8.0,11.0,2.0,50.0,14.645683,0.0,0.0,25.182861,43.92685,3.0,2.0,0.0,72.52874,1.0
69.0,156.6573,2.0,50.499535,24.0,0.0,0.0,100.0,-7.0,7.0,8.0,23.0,5.0,30.849054,0.0,4.4209538,4.2251663,35.55842,40.834007,4.0,4.0,1.0,66.032234,1.0
70.0,182.03554,4.0,50.98937,13.0,0.0,0.0,92.0,14.221761,6.0,6.0,19.0,4.0,25.0,1.0,2.0,2.0,30.292883,73.507195,1.0,3.0,0.0,50.0,1.0
81.0,179.6831,24.484837,108.069496,25.0,1.0,0.0,92.0,37.672287,6.0,5.0,26.0,0.0,31.04382,1.0,1.0,1.0,8.0,-8.0,4.0,1.0,0.0,39.629196,1.0
66.0,146.6274,3.0,48.27213,10.0,0.0,0.0,100.0,-7.0,7.0,8.0,10.295395,2.0,29.0,0.0,2.0,2.0,91.0671,99.97906,2.0,2.0,4.0,63.472057,1.0
70.0,203.7594,11.0,75.03307,13.0,0.0,0.0,85.37303,24.002405,6.0,6.0,15.0,1.0,55.330338,-8.0,0.0,0.0,93.7979,-0.3965381,3.0,2.0,1.3459349,100.0,1.0
75.0,130.47874,4.0,65.82391,11.0,0.0,0.0,92.0,31.448914,6.0,6.0,11.0,3.0,98.58345,18.840624,0.0,0.0,-8.239512,99.38956,0.0,2.0,0.0,83.570816,1.0
79.0,201.23055,11.0,67.42511,24.0,0.0,0.0,100.0,-7.0,7.0,8.0,21.140865,1.0,43.151886,2.0,1.0,1.0,40.985588,68.003525,1.0,3.0,0.0,73.228584,1.0
62.488567,121.127945,2.0,65.48611,15.0,0.0,0.0,92.0,18.514189,6.0,6.0,17.851091,1.0,38.0,1.0,0.0,0.0,90.0663,60.292393,5.0,2.0,9.353044,80.0,1.0
59.81188,161.25085,4.0,66.0,-9.0,3.6917243,1.0,-9.0,26.811855,4.7243013,3.5459392,13.0,2.0,29.0,0.0,3.0,3.0,47.778774,53.00542,4.0,2.0,0.0,73.701706,1.0
75.0,198.78117,3.968706,49.065548,12.638316,0.0,0.0,100.0,-7.0,7.0,8.0,14.1445675,2.0,51.8893,0.0,2.0,2.0,52.072533,-8.0,3.0,1.0,1.0,55.582203,1.0
63.899025,81.49063,25.496395,52.18783,-5.450738,0.0,0.0,81.54826,15.433178,6.0,6.0,8.0,0.0,40.0,0.0,1.0,1.0,76.228645,-8.0,2.0,2.0,1.0,67.0,1.0
79.0,267.40164,10.537651,60.03895,28.676502,0.0,0.0,100.0,-7.0,7.0,8.0,34.0,1.0,55.91605,21.425531,0.0,0.0,31.308512,20.04022,1.0,3.0,0.0,45.47932,1.0
84.0,306.88834,49.94826,92.4928,12.0,0.0,0.0,100.0,-7.0,7.0,8.0,10.795278,0.0,44.219307,-7.0,0.0,0.0,0.9481672,-8.0,1.0,1.0,0.0,50.0,1.0
72.12891,150.5177,4.0,79.248795,17.0,0.0,0.0,90.06209,11.520842,6.0,6.0,21.069983,2.0,50.0,0.0,0.0,0.0,27.699213,88.0,5.0,2.0,1.0,80.12785,1.0
69.0,166.05623,14.0,57.32624,-9.0,2.0,0.0,68.16735,29.738312,6.0,2.9865055,9.0,0.0,76.250885,-7.0,2.0,2.0,53.69461,87.979645,1.0,2.0,0.0,84.30115,1.0
62.62916,100.29576,4.0,35.094326,15.0,1.0,0.0,100.0,-7.0,-3.5859532,8.0,19.0,3.0,25.515469,3.0,2.0,2.0,13.294714,32.193916,3.0,1.0,0.0,67.80571,1.0
68.0,189.21611,11.0,55.259743,27.0,0.0,0.0,100.0,-7.0,7.0,8.0,26.812424,1.0,50.0,0.0,0.0,0.0,111.09525,68.49173,2.0,9.876653,1.0,100.0,1.0
65.0,394.5301,21.057386,120.628456,16.0,0.0,0.0,89.0,-7.0,6.0,6.0,12.8320265,0.0,26.645075,-7.0,2.0,1.0,70.88119,23.68381,4.0,2.0,2.0,60.0,1.0
82.0,177.27846,3.0,68.604774,25.0,0.0,0.0,92.0,-9.0,6.0,6.0,20.0,4.0,27.752354,-7.0,0.0,0.0,10.983074,93.75699,3.0,2.0,0.0,43.09894,1.0
62.0,19.91112,12.09836,50.703064,5.246068,1.0,0.0,-9.0,14.658892,6.0,4.0,6.0,0.0,64.140785,0.0,0.0,0.0,33.846317,-8.0,1.0,1.0,0.0,44.660614,1.0
59.822002,178.64665,5.0,39.379242,15.0,0.0,0.0,85.620995,3.0,4.0,6.0,15.0,5.0,53.833084,0.0,4.700157,3.0,13.849782,89.925705,1.0,3.0,0.0,57.0,1.0
-9.0,270.2371,20.933683,82.917564,2.169421,2.0,1.0,17.303152,-7.0,0.00018755325,2.5331779,11.0,0.0,37.932774,3.1645138,0.0,0.0,1.9889654,59.055195,1.0,2.0,0.0,54.578465,1.0
72.0,246.74887,8.0,72.64014,29.0,0.0,0.0,100.0,-7.0,7.0,8.0,38.0,2.0,24.648504,0.0,1.0,1.0,59.500282,-8.0,5.0,1.0,5.194185,50.0,1.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,1.0
87.0,230.77936,11.0,81.349846,16.0,0.0,0.0,100.0,-7.0,7.0,8.0,18.0,0.0,34.374275,0.0,0.0,0.0,2.8207846,-8.0,2.0,1.0,0.0,30.961306,1.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,1.0
80.0,141.42162,4.0,88.073524,27.0,0.0,0.0,100.0,-7.0,6.0,8.0,28.0,2.0,33.0,0.0,1.0,1.0,35.273994,-8.0,3.0,1.0,2.0,43.0,1.0
86.0,407.33572,26.961462,109.410126,18.0,0.0,0.0,100.0,-7.0,7.0,8.0,19.0,0.0,-9.0,-8.0,0.0,0.0,8.488792,-8.0,4.0,-8.0,0.0,25.893284,1.0
70.00047,221.18498,20.247015,71.0,10.0,0.0,0.0,70.08588,19.895836,6.0,6.0,10.936674,0.0,60.00133,-7.0,0.0,0.0,64.30773,15.34094,1.0,2.0,1.0,99.79148,1.0
73.14322,240.03743,3.0,90.86148,26.513393,0.0,0.0,92.0,12.500947,6.0,6.0,13.153346,3.0,19.0,0.0,1.0,1.0,9.0,83.502785,4.0,2.0,0.0,58.131054,1.0
76.0,198.77032,2.0,99.99761,61.19803,0.0,0.0,100.0,-7.0,7.0,8.0,44.731274,4.619791,17.600145,-7.0,0.0,0.0,17.0,-8.0,5.597925,1.0,1.0,43.0,1.0
64.0,291.36252,35.738453,108.58904,13.0,1.0,1.0,92.0,49.495377,6.0,5.0,15.0,0.0,14.691641,0.0,0.0,0.0,102.997536,-8.0,3.0,1.0,1.0,100.0,1.0
